name,Elec link,EastWest,IFA,IFA2,Moyle,BritNed,Nemo,NSL,Viking Link
08/01/2023 8:30,0.228,0.236,0,0.174,0.448,0.102,0.292,0,0
08/01/2023 9:00,0.684,0.044,0.164,0.406,0.22,0.452,0.378,0,0
08/01/2023 9:30,0.712,0,0.188,0.422,0.008,0.478,0.382,0,0
08/01/2023 10:00,0.892,0,0.497,0.558,0,0.41,0.612,0.102857143,0
08/01/2023 10:30,0.904,0,0.506,0.574,0,0.41,0.614,0.155714286,0
08/01/2023 11:00,0.994,0,0.387,0.774,0,0.57,0.536,0.422857143,0
08/01/2023 11:30,0.998,0,0.384,0.784,0,0.576,0.536,0.457142857,0
08/01/2023 12:00,0.998,0,0.472,0.882,0,0.92,0.63,0.738571429,0
08/01/2023 12:30,0.998,0,0.476,0.888,0,0.928,0.63,0.771428571,0
08/01/2023 13:00,0.996,0,0.741,0.988,0,1,0.994,0.781428571,0
08/01/2023 13:30,0.998,0,0.751,0.992,0,1,1,0.782857143,0
08/01/2023 14:00,0.998,0,0.751,0.992,0,1,1,0.782857143,0
08/01/2023 14:30,0.998,0,0.751,0.992,0,1,1,0.782857143,0
08/01/2023 15:00,0.998,0,0.751,0.992,0,1,1,0.782857143,0
08/01/2023 15:30,0.998,0,0.751,0.992,0,1,1,0.782857143,0
08/01/2023 16:00,0.998,0,0.751,0.992,0,1,1,0.782857143,0
08/01/2023 16:30,0.998,0,0.751,0.992,0,1,1,0.782857143,0
08/01/2023 17:00,0.998,0,0.751,0.992,0,1,1,0.782857143,0
08/01/2023 17:30,0.998,0,0.751,0.992,0,1,1,0.782857143,0
08/01/2023 18:00,0.996,0,0.751,0.992,0,1,1,0.782857143,0
08/01/2023 18:30,0.998,0,0.751,0.992,0,1,1,0.782857143,0
08/01/2023 19:00,0.998,0.064,0.751,0.992,0,1,1,0.782857143,0
08/01/2023 19:30,0.998,0,0.751,0.992,0,1,1,0.782857143,0
08/01/2023 20:00,0.998,0,0.751,0.992,0,1,1,0.782857143,0
08/01/2023 20:30,0.998,0,0.751,0.992,0,1,1,0.782857143,0
08/01/2023 21:00,0.998,0.06,0.751,0.992,0.068,1,1,0.782857143,0
08/01/2023 21:30,0.994,0,0.744,0.992,0,1,1,0.757142857,0
08/01/2023 22:00,0.904,0,0.566,0.988,0,0.976,0.9,0.49,0
08/01/2023 22:30,0.902,0,0.558,0.988,0,0.976,0.9,0.458571429,0
08/01/2023 23:00,0.976,0.024,0.435,0.496,0,0.45,0.414,0.291428571,0
08/01/2023 23:30,0.978,0.008,0.429,0.478,0,0.436,0.402,0.281428571,0
09/01/2023 0:00,0.91,0.008,0.318,0.662,0,0.618,0.466,0.365714286,0
09/01/2023 0:30,0.91,0.18,0.318,0.67,0.068,0.62,0.47,0.362857143,0
09/01/2023 1:00,0.994,0.016,0.444,0.642,0.144,0.808,0.738,0.24,0
09/01/2023 1:30,0.998,0,0.446,0.644,0,0.81,0.736,0.211428571,0
09/01/2023 2:00,0.982,0,0.402,0.716,0.144,0.7,0.404,0.057142857,0
09/01/2023 2:30,0.972,0,0.394,0.708,0.176,0.642,0.4,0.028571429,0
09/01/2023 3:00,0.778,0,0.229,0.454,0.32,0.104,0.516,0,0
09/01/2023 3:30,0.77,0,0.223,0.442,0.2,0.102,0.518,0,0
09/01/2023 4:00,0.7,0.008,0,0.236,0.444,0,0.148,0,0
09/01/2023 4:30,0.698,0,0,0.228,0.388,0,0.142,0,0
09/01/2023 5:00,0.388,0.044,0,0.122,0.664,0,0,0,0
09/01/2023 5:30,0.376,0.256,0,0.118,0.8,0,0,0,0
09/01/2023 6:00,0.576,0.1,0.271,0.122,0.732,0.28,0.138,0.128571429,0
09/01/2023 6:30,0.594,0.24,0.303,0.158,0.448,0.296,0.162,0.17,0
09/01/2023 7:00,0.796,0.052,0.69,0.94,0.18,0.476,0.738,0.431428571,0
09/01/2023 7:30,0.814,0,0.71,0.984,0,0.494,0.758,0.49,0
09/01/2023 8:00,0.972,0,0.75,0.992,0.148,0.99,0.984,0.755714286,0
09/01/2023 8:30,0.978,0.088,0.751,0.992,0.296,0.96,0.986,0.782857143,0
09/01/2023 9:00,0.978,0,0.752,0.992,0.044,0.536,0.884,0.782857143,0
09/01/2023 9:30,0.98,0,0.752,0.992,0,0.492,0.884,0.767142857,0
09/01/2023 10:00,0.996,0,0.751,0.992,0.116,0,0.986,0.624285714,0
09/01/2023 10:30,0.998,0,0.751,0.992,0,0,0.986,0.582857143,0
09/01/2023 11:00,0.998,0.124,0.751,0.992,0.02,0,0.872,0.354285714,0
09/01/2023 11:30,0.998,0.284,0.752,0.992,0.34,0,0.872,0.312857143,0
09/01/2023 12:00,0.998,0.08,0.752,0.974,0.644,0,0.826,0.181428571,0
09/01/2023 12:30,0.998,0,0.752,0.974,0.8,0,0.826,0.168571429,0
09/01/2023 13:00,0.952,0.156,0.734,0.892,0.8,0.218,0.746,0.22,0
09/01/2023 13:30,0.952,0.2,0.734,0.89,0.8,0.22,0.746,0.225714286,0
09/01/2023 14:00,0.996,0.14,0.75,0.924,0.736,0,0.882,0.235714286,0
09/01/2023 14:30,0.998,0.104,0.75,0.928,0.452,0,0.878,0.23,0
09/01/2023 15:00,0.974,0,0.752,0.99,0.152,0.492,0.512,0.164285714,0
09/01/2023 15:30,0.972,0,0.752,0.992,0,0.542,0.508,0.184285714,0
09/01/2023 16:00,0.938,0,0.752,0.992,0,0.732,0.744,0.451428571,0
09/01/2023 16:30,0.938,0,0.751,0.992,0,0.754,0.748,0.502857143,0
09/01/2023 17:00,0.994,0,0.751,0.992,0,1,1,0.757142857,0
09/01/2023 17:30,0.998,0,0.751,0.992,0,0.998,1,0.782857143,0
09/01/2023 18:00,0.998,0,0.751,0.992,0,0.808,1,0.782857143,0
09/01/2023 18:30,0.998,0,0.751,0.992,0,0.808,1,0.782857143,0
09/01/2023 19:00,0.988,0,0.751,0.992,0,0.83,1,0.782857143,0
09/01/2023 19:30,0.988,0,0.751,0.992,0,0.836,1,0.782857143,0
09/01/2023 20:00,0.996,0,0.751,0.992,0,1,1,0.782857143,0
09/01/2023 20:30,0.998,0,0.751,0.992,0,1,1,0.782857143,0
09/01/2023 21:00,0.964,0,0.751,0.94,0,1,0.958,0.782857143,0
09/01/2023 21:30,0.96,0,0.745,0.92,0,0.844,0.946,0.755714286,0
09/01/2023 22:00,0.878,0,0.546,0.514,0,0,0.422,0.49,0
09/01/2023 22:30,0.868,0,0.54,0.5,0,0,0.408,0.435714286,0
09/01/2023 23:00,0.726,0,0.514,0.62,0,0,0.312,0.17,0
09/01/2023 23:30,0.72,0,0.513,0.626,0,0,0.312,0.142857143,0
10/01/2023 0:00,0.776,0,0.461,0.368,0,0,0.54,0.148571429,0
10/01/2023 0:30,0.778,0,0.46,0.354,0,0,0.542,0.157142857,0
10/01/2023 1:00,0.764,0.012,0.459,0.356,0,0,0.434,0.437142857,0
10/01/2023 1:30,0.766,0.304,0.459,0.352,0,0,0.434,0.465714286,0
10/01/2023 2:00,0.808,0.576,0.436,0.258,0.1,0.3,0.606,0.43,0
10/01/2023 2:30,0.81,0.656,0.43,0.252,0.248,0.306,0.606,0.421428571,0
10/01/2023 3:00,0.808,0.656,0.279,0.26,0.524,0,0.496,0.381428571,0
10/01/2023 3:30,0.802,0.656,0.268,0.254,0.66,0,0.494,0.377142857,0
10/01/2023 4:00,0.686,0.656,0.135,0.11,0.788,0,0.294,0.384285714,0
10/01/2023 4:30,0.666,0.692,0.13,0.102,0.656,0,0.29,0.411428571,0
10/01/2023 5:00,0.35,0.948,0.117,0.098,0.788,0,0.058,0.672857143,0
10/01/2023 5:30,0.33,0.976,0.121,0.106,0.8,0,0.054,0.711428571,0
10/01/2023 6:00,0.252,0.72,0.251,0.33,0.744,0,0,0.775714286,0
10/01/2023 6:30,0.262,0.536,0.262,0.354,0.8,0,0,0.782857143,0
10/01/2023 7:00,0.562,0.708,0.478,0.662,0.8,0,0,0.782857143,0
10/01/2023 7:30,0.586,0.484,0.492,0.688,0.8,0,0,0.782857143,0
10/01/2023 8:00,0.834,0.412,0.651,0.926,0.652,0,0.536,0.782857143,0
10/01/2023 8:30,0.848,0.3,0.661,0.94,0.352,0,0.558,0.77,0
10/01/2023 9:00,0.944,0.036,0.747,0.99,0.068,0.708,0.982,0.652857143,0
10/01/2023 9:30,0.946,0,0.751,0.992,0,0.828,0.992,0.642857143,0
10/01/2023 10:00,0.9,0,0.751,0.992,0,0.918,0.95,0.66,0
10/01/2023 10:30,0.9,0,0.751,0.992,0,0.918,0.95,0.671428571,0
10/01/2023 11:00,0.962,0.04,0.73,0.992,0,0.992,0.978,0.771428571,0
10/01/2023 11:30,0.966,0,0.73,0.992,0,0.994,0.978,0.782857143,0
10/01/2023 12:00,0.952,0,0.751,0.976,0.088,0.986,0.968,0.782857143,0
10/01/2023 12:30,0.952,0,0.751,0.976,0.24,0.988,0.968,0.782857143,0
10/01/2023 13:00,0.996,0.136,0.751,0.992,0.144,1,1,0.782857143,0
10/01/2023 13:30,0.998,0.208,0.751,0.992,0.248,1,1,0.782857143,0
10/01/2023 14:00,0.998,0.208,0.752,0.992,0.52,0.954,1,0.782857143,0
10/01/2023 14:30,0.998,0.208,0.752,0.992,0.404,0.954,1,0.78,0
10/01/2023 15:00,0.998,0.072,0.638,0.818,0.288,0.98,0.982,0.69,0
10/01/2023 15:30,0.998,0,0.637,0.818,0.116,0.982,0.982,0.69,0
10/01/2023 16:00,0.998,0,0.74,0.96,0,1,1,0.771428571,0
10/01/2023 16:30,0.998,0,0.743,0.968,0,1,1,0.782857143,0
10/01/2023 17:00,0.998,0,0.752,0.992,0,1,1,0.782857143,0
10/01/2023 17:30,0.998,0,0.751,0.992,0,1,1,0.782857143,0
10/01/2023 18:00,0.994,0,0.751,0.99,0,1,1,0.782857143,0
10/01/2023 18:30,0.994,0,0.751,0.99,0,1,1,0.782857143,0
10/01/2023 19:00,0.998,0,0.751,0.992,0,1,1,0.782857143,0
10/01/2023 19:30,0.998,0,0.751,0.992,0,1,1,0.782857143,0
10/01/2023 20:00,0.998,0,0.731,0.992,0,0.996,0.912,0.782857143,0
10/01/2023 20:30,0.982,0,0.685,0.968,0,0.986,0.91,0.755714286,0
10/01/2023 21:00,0.636,0,0.033,0.452,0,0.484,0.712,0.495714286,0
10/01/2023 21:30,0.618,0,0,0.424,0,0.468,0.71,0.455714286,0
10/01/2023 22:00,0.592,0,0,0.042,0,0,0.312,0.168571429,0
10/01/2023 22:30,0.554,0,0,0,0,0,0.264,0.115714286,0
10/01/2023 23:00,0,0,0,0,0,0,0,0,0
10/01/2023 23:30,0,0,0,0,0,0,0,0,0
11/01/2023 0:00,0,0,0,0,0,0,0,0,0
11/01/2023 0:30,0,0.152,0,0,0,0,0,0,0
11/01/2023 1:00,0,0.452,0,0,0,0.14,0.102,0,0
11/01/2023 1:30,0,0.552,0,0,0,0.136,0.092,0,0
11/01/2023 2:00,0,0.44,0,0,0,0,0,0,0
11/01/2023 2:30,0,0.16,0,0,0,0,0,0,0
11/01/2023 3:00,0,0.272,0,0,0,0,0,0,0
11/01/2023 3:30,0,0.356,0,0,0,0,0,0,0
11/01/2023 4:00,0,0.464,0,0,0,0,0,0,0
11/01/2023 4:30,0,0.344,0,0,0.148,0,0,0,0
11/01/2023 5:00,0,0.576,0,0,0.42,0,0,0,0
11/01/2023 5:30,0,0.476,0,0,0.7,0,0,0,0
11/01/2023 6:00,0,0.2,0,0,0.536,0,0,0.034285714,0
11/01/2023 6:30,0,0.164,0,0,0.32,0,0.026,0.075714286,0
11/01/2023 7:00,0.538,0,0.417,0.588,0.048,0.386,0.626,0.355714286,0
11/01/2023 7:30,0.584,0.016,0.486,0.644,0,0.422,0.65,0.414285714,0
11/01/2023 8:00,0.898,0.24,0.74,0.976,0,0.344,0.958,0.681428571,0
11/01/2023 8:30,0.912,0.14,0.753,0.992,0,0.36,0.962,0.714285714,0
11/01/2023 9:00,0.918,0,0.753,0.992,0,0.97,0.98,0.775714286,0
11/01/2023 9:30,0.922,0,0.752,0.992,0,0.99,0.978,0.782857143,0
11/01/2023 10:00,0.994,0,0.729,0.992,0,0.954,0.842,0.782857143,0
11/01/2023 10:30,0.996,0,0.728,0.988,0,0.954,0.842,0.782857143,0
11/01/2023 11:00,0.974,0,0.732,0.914,0,0.978,0.934,0.782857143,0
11/01/2023 11:30,0.972,0,0.732,0.91,0,0.978,0.936,0.782857143,0
11/01/2023 12:00,0.996,0,0.665,0.86,0,0.938,0.834,0.781428571,0
11/01/2023 12:30,0.998,0,0.662,0.858,0,0.938,0.834,0.782857143,0
11/01/2023 13:00,0.998,0,0.746,0.982,0,1,0.998,0.782857143,0
11/01/2023 13:30,0.998,0,0.75,0.988,0,1,1,0.782857143,0
11/01/2023 14:00,0.998,0,0.752,0.992,0,0.998,1,0.782857143,0
11/01/2023 14:30,0.998,0,0.752,0.992,0,0.998,1,0.782857143,0
11/01/2023 15:00,0.998,0,0.752,0.992,0,1,0.988,0.782857143,0
11/01/2023 15:30,0.998,0,0.751,0.992,0,1,0.988,0.782857143,0
11/01/2023 16:00,0.998,0,0.751,0.992,0,1,1,0.782857143,0
11/01/2023 16:30,0.998,0,0.75,0.992,0,1,1,0.782857143,0
11/01/2023 17:00,0.998,0,0.751,0.992,0,1,1,0.782857143,0
11/01/2023 17:30,0.998,0,0.751,0.992,0,1,1,0.782857143,0
11/01/2023 18:00,0.998,0,0.751,0.992,0,1,1,0.782857143,0
11/01/2023 18:30,0.998,0,0.752,0.992,0,1,1,0.782857143,0
11/01/2023 19:00,0.998,0,0.751,0.992,0,1,1,0.782857143,0
11/01/2023 19:30,0.998,0,0.751,0.992,0,1,1,0.782857143,0
11/01/2023 20:00,0.998,0,0.751,0.992,0,1,1,0.782857143,0
11/01/2023 20:30,0.998,0,0.752,0.992,0,1,1,0.782857143,0
11/01/2023 21:00,0.998,0,0.753,0.992,0,0.956,1,0.782857143,0
11/01/2023 21:30,0.998,0,0.753,0.992,0,0.956,1,0.778571429,0
11/01/2023 22:00,0.984,0,0.249,0.192,0,0.5,0.882,0.651428571,0
11/01/2023 22:30,0.98,0,0.227,0.152,0,0.486,0.876,0.608571429,0
11/01/2023 23:00,0.882,0,0.268,0.274,0,0.296,0.556,0.341428571,0
11/01/2023 23:30,0.884,0,0.271,0.288,0,0.296,0.548,0.292857143,0
12/01/2023 0:00,0.994,0,0.327,0.474,0,0.28,0.33,0.057142857,0
12/01/2023 0:30,0.998,0,0.333,0.484,0,0.292,0.328,0.042857143,0
12/01/2023 1:00,0.976,0,0.482,0.494,0,0.816,0.332,0.134285714,0
12/01/2023 1:30,0.974,0,0.488,0.504,0,0.824,0.326,0.141428571,0
12/01/2023 2:00,0.998,0,0.503,0.694,0,0.418,0,0.121428571,0
12/01/2023 2:30,1,0,0.49,0.68,0,0.416,0,0.12,0
12/01/2023 3:00,1,0,0.11,0.152,0,0.818,0.576,0.118571429,0
12/01/2023 3:30,0.998,0,0.102,0.12,0,0.79,0.594,0.102857143,0
12/01/2023 4:00,0.952,0,0.26,0,0,0.418,0.426,0,0
12/01/2023 4:30,0.95,0,0.266,0,0.12,0.418,0.426,0,0
12/01/2023 5:00,0.576,0.152,0.299,0.402,0.448,0.582,0.54,0.23,0
12/01/2023 5:30,0.572,0.264,0.251,0.442,0.732,0.588,0.542,0.282857143,0
12/01/2023 6:00,0.816,0.068,0.498,0.87,0.656,0.854,0.702,0.55,0
12/01/2023 6:30,0.834,0.236,0.503,0.894,0.572,0.87,0.706,0.602857143,0
12/01/2023 7:00,0.99,0.044,0.503,0.978,0.288,0.874,0.996,0.87,0
12/01/2023 7:30,0.998,0,0.503,0.982,0.272,0.868,1,0.898571429,0
12/01/2023 8:00,0.998,0,0.502,0.99,0.516,0.68,1,0.898571429,0
12/01/2023 8:30,0.998,0,0.715,0.992,0.616,0.7,1,0.888571429,0
12/01/2023 9:00,0.998,0,0.75,0.992,0.488,1,1,0.794285714,0
12/01/2023 9:30,0.998,0,0.75,0.992,0.192,1,1,0.782857143,0
12/01/2023 10:00,0.998,0,0.75,0.992,0.044,1,1,0.782857143,0
12/01/2023 10:30,0.998,0,0.75,0.992,0,1,1,0.782857143,0
12/01/2023 11:00,0.998,0.148,0.75,0.992,0,1,1,0.782857143,0
12/01/2023 11:30,0.998,0.308,0.75,0.992,0.188,1,1,0.782857143,0
12/01/2023 12:00,0.998,0.308,0.75,0.992,0.3,1,1,0.782857143,0
12/01/2023 12:30,0.998,0.308,0.75,0.992,0.3,1,1,0.782857143,0
12/01/2023 13:00,0.998,0.308,0.75,0.992,0.3,1,1,0.782857143,0
12/01/2023 13:30,0.998,0.308,0.75,0.988,0.236,0.982,1,0.782857143,0
12/01/2023 14:00,0.998,0.308,0.75,0.932,0,0.656,1,0.782857143,0
12/01/2023 14:30,0.998,0.308,0.75,0.932,0,0.66,1,0.777142857,0
12/01/2023 15:00,0.996,0.308,0.75,0.99,0,0.91,1,0.731428571,0
12/01/2023 15:30,0.996,0.308,0.75,0.992,0,0.914,1,0.73,0
12/01/2023 16:00,0.998,0.188,0.692,0.99,0.192,1,1,0.777142857,0
12/01/2023 16:30,0.998,0,0.503,0.99,0.352,1,1,0.782857143,0
12/01/2023 17:00,0.998,0,0.503,0.99,0.248,1,1,0.782857143,0
12/01/2023 17:30,0.998,0,0.503,0.99,0.16,1,1,0.782857143,0
12/01/2023 18:00,0.998,0,0.502,0.992,0.356,1,1,0.782857143,0
12/01/2023 18:30,0.998,0,0.503,0.992,0.38,1,1,0.782857143,0
12/01/2023 19:00,0.998,0,0.502,0.992,0.668,1,1,0.782857143,0
12/01/2023 19:30,0.998,0.12,0.502,0.992,0.572,1,1,0.782857143,0
12/01/2023 20:00,0.998,0.02,0.502,0.992,0.288,1,1,0.782857143,0
12/01/2023 20:30,0.976,0,0.502,0.99,0.372,1,1,0.755714286,0
12/01/2023 21:00,0.484,0,0.478,0.928,0.3,0.808,0.902,0.49,0
12/01/2023 21:30,0.464,0,0.477,0.9,0.212,0.794,0.898,0.437142857,0
12/01/2023 22:00,0.49,0.032,0,0.332,0.5,0.598,0.652,0.168571429,0
12/01/2023 22:30,0.486,0.16,0,0.304,0.632,0.594,0.648,0.115714286,0
12/01/2023 23:00,0.364,0.084,0,0.262,0.552,0.436,0.482,0,0
12/01/2023 23:30,0.356,0,0,0.24,0.252,0.436,0.482,0,0
13/01/2023 0:00,0.31,0,0,0,0.244,0.63,0.486,0,0
13/01/2023 0:30,0.292,0.112,0,0,0.568,0.632,0.48,0,0
13/01/2023 1:00,0,0.064,0,0,0.756,0.656,0.084,0,0
13/01/2023 1:30,0,0,0,0,0.512,0.588,0.074,0,0
13/01/2023 2:00,0,0,0,0,0.3,0,0,0,0
13/01/2023 2:30,0,0,0,0,0.212,0,0,0,0
13/01/2023 3:00,0,0,0,0,0.356,0,0,0,0
13/01/2023 3:30,0,0,0,0,0.248,0,0,0,0
13/01/2023 4:00,0,0,0,0,0.484,0,0,0,0
13/01/2023 4:30,0,0.124,0,0,0.496,0,0,0,0
13/01/2023 5:00,0,0.412,0,0,0.744,0,0,0,0
13/01/2023 5:30,0,0.3,0,0,0.676,0,0,0,0
13/01/2023 6:00,0,0.036,0,0,0.384,0,0,0.02,0
13/01/2023 6:30,0,0,0,0,0.092,0,0,0.074285714,0
13/01/2023 7:00,0.178,0,0.419,0.342,0,0.332,0.29,0.341428571,0
13/01/2023 7:30,0.248,0,0.503,0.372,0,0.364,0.326,0.394285714,0
13/01/2023 8:00,0.966,0,0.503,0.64,0.064,0.838,0.804,0.661428571,0
13/01/2023 8:30,0.998,0.032,0.503,0.666,0.144,0.854,0.816,0.695714286,0
13/01/2023 9:00,0.998,0,0.503,0.978,0,1,0.998,0.774285714,0
13/01/2023 9:30,0.998,0,0.503,0.992,0,1,1,0.782857143,0
13/01/2023 10:00,0.998,0,0.503,0.992,0,1,1,0.782857143,0
13/01/2023 10:30,0.998,0,0.503,0.992,0,1,1,0.782857143,0
13/01/2023 11:00,0.998,0,0.503,0.992,0,1,1,0.782857143,0
13/01/2023 11:30,0.998,0,0.503,0.992,0,1,1,0.782857143,0
13/01/2023 12:00,0.998,0,0.503,0.992,0,1,1,0.782857143,0
13/01/2023 12:30,0.998,0,0.503,0.992,0,1,1,0.782857143,0
13/01/2023 13:00,0.998,0,0.503,0.992,0,1,1,0.782857143,0
13/01/2023 13:30,0.998,0,0.503,0.992,0,1,1,0.782857143,0
13/01/2023 14:00,0.998,0,0.503,0.992,0,1,1,0.782857143,0
13/01/2023 14:30,0.998,0,0.503,0.992,0,1,1,0.782857143,0
13/01/2023 15:00,0.998,0,0.503,0.992,0,1,1,0.782857143,0
13/01/2023 15:30,0.998,0,0.503,0.992,0,1,1,0.782857143,0
13/01/2023 16:00,0.998,0,0.503,0.992,0,1,1,0.782857143,0
13/01/2023 16:30,0.998,0,0.503,0.992,0,1,1,0.782857143,0
13/01/2023 17:00,0.998,0,0.503,0.992,0,1,1,0.782857143,0
13/01/2023 17:30,0.998,0,0.503,0.992,0,1,1,0.782857143,0
13/01/2023 18:00,0.998,0,0.502,0.992,0,1,1,0.782857143,0
13/01/2023 18:30,0.998,0,0.503,0.992,0,1,1,0.782857143,0
13/01/2023 19:00,0.998,0.028,0.503,0.992,0.144,1,1,0.782857143,0
13/01/2023 19:30,0.998,0,0.503,0.992,0.196,1,1,0.782857143,0
13/01/2023 20:00,0.998,0.036,0.502,0.992,0.152,1,1,0.782857143,0
13/01/2023 20:30,0.998,0,0.503,0.992,0,1,1,0.782857143,0
13/01/2023 21:00,0.998,0.1,0.503,0.992,0.076,1,1,0.782857143,0
13/01/2023 21:30,0.998,0.004,0.502,0.992,0,1,1,0.782857143,0
13/01/2023 22:00,0.998,0,0.503,0.992,0,0.994,1,0.782857143,0
13/01/2023 22:30,0.998,0,0.503,0.992,0,0.994,1,0.781428571,0
13/01/2023 23:00,0.998,0,0.502,0.992,0,0.966,1,0.762857143,0
13/01/2023 23:30,0.998,0,0.503,0.992,0,0.966,1,0.754285714,0
14/01/2023 0:00,0.998,0,0.503,0.992,0,0.588,1,0.467142857,0
14/01/2023 0:30,0.998,0,0.502,0.992,0,0.554,1,0.428571429,0
14/01/2023 1:00,0.998,0,0.503,0.992,0,0.216,0.994,0.307142857,0
14/01/2023 1:30,0.998,0,0.503,0.968,0,0.21,0.994,0.277142857,0
14/01/2023 2:00,0.974,0,0.502,0.426,0,0.262,0.998,0.101428571,0
14/01/2023 2:30,0.96,0,0.502,0.394,0,0.274,0.98,0.057142857,0
14/01/2023 3:00,0.696,0,0.409,0.258,0,0.76,0.352,0,0
14/01/2023 3:30,0.674,0,0.391,0.248,0,0.764,0.328,0,0
14/01/2023 4:00,0.49,0,0.086,0.186,0,0.262,0.158,0,0
14/01/2023 4:30,0.482,0,0.074,0.184,0,0.25,0.156,0,0
14/01/2023 5:00,0.608,0,0,0.082,0,0.532,0.032,0,0
14/01/2023 5:30,0.614,0,0,0.096,0,0.53,0.032,0,0
14/01/2023 6:00,0.602,0,0.173,0.488,0,0.268,0.152,0,0
14/01/2023 6:30,0.602,0,0.184,0.514,0,0.272,0.164,0,0
14/01/2023 7:00,0.618,0,0.292,0.654,0,0.43,0.668,0.117142857,0
14/01/2023 7:30,0.636,0,0.301,0.674,0,0.44,0.684,0.171428571,0
14/01/2023 8:00,0.982,0,0.496,0.978,0,0.934,0.99,0.437142857,0
14/01/2023 8:30,0.998,0,0.503,0.992,0,0.946,0.994,0.472857143,0
14/01/2023 9:00,0.998,0,0.502,0.992,0.068,1,1,0.755714286,0
14/01/2023 9:30,0.998,0,0.503,0.992,0.084,1,1,0.782857143,0
14/01/2023 10:00,0.998,0,0.502,0.992,0,0.926,1,0.782857143,0
14/01/2023 10:30,0.998,0,0.502,0.992,0.148,0.924,1,0.782857143,0
14/01/2023 11:00,0.998,0,0.502,0.992,0.336,1,1,0.782857143,0
14/01/2023 11:30,0.998,0,0.502,0.992,0.268,1,1,0.782857143,0
14/01/2023 12:00,0.998,0,0.502,0.992,0.432,1,1,0.782857143,0
14/01/2023 12:30,0.998,0,0.502,0.992,0.452,0.998,1,0.782857143,0
14/01/2023 13:00,0.998,0,0.503,0.992,0.448,0.654,1,0.782857143,0
14/01/2023 13:30,0.998,0,0.502,0.992,0.18,0.65,1,0.782857143,0
14/01/2023 14:00,0.998,0,0.503,0.982,0.072,0.522,0.984,0.782857143,0
14/01/2023 14:30,0.998,0,0.503,0.982,0,0.522,0.984,0.782857143,0
14/01/2023 15:00,0.998,0,0.439,0.792,0.068,0.158,0.772,0.782857143,0
14/01/2023 15:30,0.998,0.04,0.439,0.79,0.32,0.168,0.772,0.782857143,0
14/01/2023 16:00,0.998,0,0.5,0.98,0.26,0.632,1,0.782857143,0
14/01/2023 16:30,0.998,0.088,0.502,0.988,0.444,0.648,1,0.782857143,0
14/01/2023 17:00,0.998,0,0.502,0.992,0.264,0.996,1,0.782857143,0
14/01/2023 17:30,0.998,0,0.502,0.992,0.124,1,1,0.782857143,0
14/01/2023 18:00,0.998,0,0.502,0.992,0.232,1,1,0.782857143,0
14/01/2023 18:30,0.998,0,0.5,0.992,0.06,1,1,0.77,0
14/01/2023 19:00,0.998,0,0.455,0.992,0,0.814,1,0.654285714,0
14/01/2023 19:30,0.998,0,0.45,0.986,0,0.796,1,0.612857143,0
14/01/2023 20:00,0.998,0,0.383,0.856,0,0.256,1,0.351428571,0
14/01/2023 20:30,0.99,0,0.378,0.852,0,0.256,1,0.291428571,0
14/01/2023 21:00,0.832,0.064,0.281,0.962,0,0.532,0.71,0.03,0
14/01/2023 21:30,0.826,0,0.278,0.93,0.032,0.49,0.692,0,0
14/01/2023 22:00,0.898,0,0,0.058,0.22,0,0.142,0,0
14/01/2023 22:30,0.902,0,0,0.016,0.056,0,0.128,0,0
14/01/2023 23:00,0.716,0,0,0,0,0,0.084,0,0
14/01/2023 23:30,0.7,0,0,0,0,0,0.066,0,0
15/01/2023 0:00,0.502,0,0,0,0,0,0,0,0
15/01/2023 0:30,0.492,0,0,0,0,0,0,0,0
15/01/2023 1:00,0.292,0,0,0,0,0,0,0,0
15/01/2023 1:30,0.28,0,0,0,0,0,0,0,0
15/01/2023 2:00,0,0,0,0,0,0,0,0,0
15/01/2023 2:30,0,0,0,0,0,0,0,0,0
15/01/2023 3:00,0,0,0,0,0,0,0,0,0
15/01/2023 3:30,0,0,0,0,0,0,0,0,0
15/01/2023 4:00,0.052,0,0,0,0,0,0,0,0
15/01/2023 4:30,0.06,0,0,0,0,0,0,0,0
15/01/2023 5:00,0,0,0,0,0,0,0,0,0
15/01/2023 5:30,0,0,0,0,0,0,0,0,0
15/01/2023 6:00,0,0,0,0,0,0.16,0,0,0
15/01/2023 6:30,0,0,0,0,0,0.16,0,0,0
15/01/2023 7:00,0.768,0,0.013,0,0,0,0,0,0
15/01/2023 7:30,0.804,0,0.026,0,0,0,0,0,0
15/01/2023 8:00,0.376,0,0.488,0.072,0,0,0,0,0
15/01/2023 8:30,0.37,0,0.504,0.118,0,0,0,0,0
15/01/2023 9:00,0.642,0,0.503,0.908,0,0,0,0.21,0
15/01/2023 9:30,0.654,0,0.503,0.946,0,0,0,0.244285714,0
15/01/2023 10:00,0.658,0,0.502,0.692,0,0.658,0.918,0.53,0
15/01/2023 10:30,0.672,0.048,0.501,0.692,0,0.764,1,0.575714286,0
15/01/2023 11:00,0.982,0,0.501,0.976,0,0.906,1,0.76,0
15/01/2023 11:30,0.998,0,0.502,0.992,0,0.906,1,0.782857143,0
15/01/2023 12:00,0.998,0,0.502,0.992,0,1,1,0.782857143,0
15/01/2023 12:30,0.998,0,0.502,0.992,0,1,1,0.782857143,0
